    7478413, 0.000000E+00, 1.704564E+15, 2.802118E+14, 1.076639E+18, 1.731542E+17
    7574397, 0.000000E+00, 2.962660E+15, 4.895796E+14, 1.841572E+18, 3.027376E+17
    7670397, 0.000000E+00, 5.492010E+15, 9.094817E+14, 3.449925E+18, 5.614070E+17
    7766413, 0.000000E+00, 1.015200E+16, 1.687927E+15, 6.340487E+18, 1.040093E+18
    7862397, 0.000000E+00, 1.774491E+16, 2.941926E+15, 1.134897E+19, 1.811395E+18
    7958397, 0.000000E+00, 3.321386E+16, 5.459998E+15, 2.097860E+19, 3.373955E+18
    8054413, 0.000000E+00, 5.772817E+16, 9.539584E+15, 3.588351E+19, 5.898921E+18
    8150397, 0.000000E+00, 1.070132E+17, 1.772148E+16, 6.722268E+19, 1.093916E+19
    8246397, 0.000000E+00, 1.978142E+17, 3.288970E+16, 1.235461E+20, 2.026648E+19
    8342413, 0.000000E+00, 3.457640E+17, 5.732420E+16, 2.211377E+20, 3.529550E+19
    8438397, 0.000000E+00, 6.471800E+17, 1.063895E+17, 4.087733E+20, 6.574232E+19
    8534397, 0.000000E+00, 1.124847E+18, 1.858812E+17, 6.991989E+20, 1.149419E+20
    8630381, 0.000000E+00, 2.085178E+18, 3.453075E+17, 1.309850E+21, 2.131522E+20
    8726413, 0.000000E+00, 3.854460E+18, 6.408638E+17, 2.407324E+21, 3.948973E+20
    8822397, 0.000000E+00, 6.737299E+18, 1.116976E+18, 4.308920E+21, 6.877414E+20
    8918397, 0.000000E+00, 1.261047E+19, 2.073024E+18, 7.965047E+21, 1.281006E+21
    9014413, 0.000000E+00, 2.191794E+19, 3.621940E+18, 1.362406E+22, 2.239672E+21
    9110397, 0.000000E+00, 4.063023E+19, 6.728403E+18, 2.552276E+22, 4.153325E+21
    9206397, 0.000000E+00, 7.510514E+19, 1.248739E+19, 4.690733E+22, 7.694674E+21
    9302413, 0.000000E+00, 1.312779E+20, 2.176456E+19, 8.396041E+22, 1.340081E+22
    9398397, 0.000000E+00, 2.457180E+20, 4.039340E+19, 1.552009E+23, 2.496072E+22
    9494397, 0.000000E+00, 4.270765E+20, 7.057441E+19, 2.654683E+23, 4.364056E+22
    9590413, 0.000000E+00, 7.916900E+20, 1.311046E+20, 4.973174E+23, 8.092859E+22
    9686397, 0.000000E+00, 1.463442E+21, 2.433200E+20, 9.140011E+23, 1.499327E+23
    9782397, 0.000000E+00, 2.557983E+21, 4.240879E+20, 1.635990E+24, 2.611181E+23
    9878381, 0.000000E+00, 4.787878E+21, 7.870755E+20, 3.024129E+24, 4.863658E+23
    9974413, 0.000000E+00, 8.321691E+21, 1.375160E+21, 5.172715E+24, 8.503471E+23
   10070397, 0.000000E+00, 1.542627E+22, 2.554605E+21, 9.690351E+24, 1.576913E+24
   10166397, 0.000000E+00, 2.851553E+22, 4.741148E+21, 1.780953E+25, 2.921474E+24
   10262413, 0.000000E+00, 4.984295E+22, 8.263457E+21, 3.187766E+25, 5.087953E+24
   10358397, 0.000000E+00, 9.329297E+22, 1.533636E+22, 5.892590E+25, 9.476959E+24
   10454397, 0.000000E+00, 1.621501E+23, 2.679535E+22, 1.007916E+26, 1.656923E+25
   10550413, 0.000000E+00, 3.005847E+23, 4.977713E+22, 1.888189E+26, 3.072653E+25
   10646397, 0.000000E+00, 5.556323E+23, 9.238246E+22, 3.470232E+26, 5.692564E+25
   10742397, 0.000000E+00, 9.712019E+23, 1.610155E+23, 6.211442E+26, 9.914001E+25
   10838413, 0.000000E+00, 1.817836E+24, 2.988328E+23, 1.148186E+27, 1.846608E+26
   10934397, 0.000000E+00, 3.159536E+24, 5.221136E+23, 1.963950E+27, 3.228554E+26
   11030397, 0.000000E+00, 5.856966E+24, 9.699195E+23, 3.679182E+27, 5.987141E+26
   11126381, 0.000000E+00, 1.082662E+25, 1.800095E+24, 6.761830E+27, 1.109210E+27
   11222413, 0.000000E+00, 1.892410E+25, 3.137426E+24, 1.210314E+28, 1.931767E+27
   11318397, 0.000000E+00, 3.542099E+25, 5.822828E+24, 2.237267E+28, 3.598161E+27
   11414397, 0.000000E+00, 6.156434E+25, 1.017351E+25, 3.826804E+28, 6.290915E+27
   11510413, 0.000000E+00, 1.141244E+26, 1.889911E+25, 7.168976E+28, 1.166609E+28
   11606397, 0.000000E+00, 2.109594E+26, 3.507528E+25, 1.317559E+29, 2.161323E+28
   11702397, 0.000000E+00, 3.687407E+26, 6.113351E+25, 2.358327E+29, 3.764094E+28
   11798413, 0.000000E+00, 6.901866E+26, 1.134592E+26, 4.359370E+29, 7.011102E+28
   11894397, 0.000000E+00, 1.199596E+27, 1.982333E+26, 7.456617E+29, 1.225800E+29
   11990397, 0.000000E+00, 2.223742E+27, 3.682538E+26, 1.396892E+30, 2.273166E+29
   12086413, 0.000000E+00, 4.110596E+27, 6.834505E+26, 2.567296E+30, 4.211391E+29
   12182397, 0.000000E+00, 7.185003E+27, 1.191201E+27, 4.595258E+30, 7.334431E+29
   12278397, 0.000000E+00, 1.344845E+28, 2.210781E+27, 8.494341E+30, 1.366131E+30
   12374381, 0.000000E+00, 2.337442E+28, 3.862626E+27, 1.452941E+31, 2.388502E+30
   12470413, 0.000000E+00, 4.333016E+28, 7.175516E+27, 2.721880E+31, 4.429319E+30
   12566397, 0.000000E+00, 8.009600E+28, 1.331720E+28, 5.002440E+31, 8.205997E+30
   12662397, 0.000000E+00, 1.400016E+29, 2.321085E+28, 8.953973E+31, 1.429132E+31
   12758413, 0.000000E+00, 2.620466E+29, 4.307761E+28, 1.655143E+32, 2.661941E+31
   12854397, 0.000000E+00, 4.554565E+29, 7.526422E+28, 2.831091E+32, 4.654056E+31
   12950397, 0.000000E+00, 8.442991E+29, 1.398168E+29, 5.303651E+32, 8.630643E+31
   13046413, 0.000000E+00, 1.560691E+30, 2.594890E+29, 9.747382E+32, 1.598960E+32
   13142397, 0.000000E+00, 2.727966E+30, 4.522692E+29, 1.744704E+33, 2.784700E+32
   13238397, 0.000000E+00, 5.106040E+30, 8.393779E+29, 3.225089E+33, 5.186857E+32
   13334413, 0.000000E+00, 8.874681E+30, 1.466542E+30, 5.516454E+33, 9.068542E+32
   13430397, 0.000000E+00, 1.645138E+31, 2.724363E+30, 1.033429E+34, 1.681702E+33
   13526397, 0.000000E+00, 3.041045E+31, 5.056207E+30, 1.899301E+34, 3.115613E+33
   13622381, 0.000000E+00, 5.315510E+31, 8.812579E+30, 3.399600E+34, 5.426058E+33
   13718413, 0.000000E+00, 9.949248E+31, 1.635549E+31, 6.284166E+34, 1.010672E+34
   13814397, 0.000000E+00, 1.729254E+32, 2.857593E+31, 1.074894E+35, 1.767028E+34
   13910397, 0.000000E+00, 3.205592E+32, 5.308491E+31, 2.013663E+35, 3.276839E+34
   14006413, 0.000000E+00, 5.925550E+32, 9.852148E+31, 3.700835E+35, 6.070851E+34
   14102397, 0.000000E+00, 1.035740E+33, 1.717153E+32, 6.624203E+35, 1.057281E+35
   14198397, 0.000000E+00, 1.938635E+33, 3.186909E+32, 1.224485E+36, 1.969319E+35
   14294413, 0.000000E+00, 3.369494E+33, 5.568091E+32, 2.094459E+36, 3.443098E+35
   14390397, 0.000000E+00, 6.246174E+33, 1.034372E+33, 3.923673E+36, 6.385000E+35
   14486397, 0.000000E+00, 1.154608E+34, 1.919715E+33, 7.211171E+36, 1.182920E+36
   14582413, 0.000000E+00, 2.018166E+34, 3.345915E+33, 1.290742E+37, 2.060138E+36
   14678397, 0.000000E+00, 3.777480E+34, 6.209770E+33, 2.385940E+37, 3.837269E+36
   14774397, 0.000000E+00, 6.565545E+34, 1.084957E+34, 4.081106E+37, 6.708965E+36
   14870381, 0.000000E+00, 1.217083E+35, 2.015501E+34, 7.645377E+37, 1.244134E+37
   14966413, 0.000000E+00, 2.249784E+35, 3.740614E+34, 1.405115E+38, 2.304950E+37
   15062397, 0.000000E+00, 3.932447E+35, 6.519602E+34, 2.515045E+38, 4.014232E+37
   15158397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   15254413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   15350397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   15446397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   15542413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   15638397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   15734397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   15830413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   15926397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   16022397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   16118381, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   16214413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   16310397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   16406397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   16502413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   16598397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   16694397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   16790413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   16886397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   16982397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   17078413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   17174397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   17270397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   17366381, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   17462413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   17558397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   17654397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   17750413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   17846397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   17942397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   18038413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   18134397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   18230397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   18326413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   18422397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   18518397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   18614381, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   18710413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   18806397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   18902397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   18998413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   19094397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   19190397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   19286413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   19382397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   19478397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   19574413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   19670397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   19766397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   19862381, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   19958413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   20054397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   20150397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   20246413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   20342397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   20438397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   20534413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   20630397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   20726397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   20822413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   20918397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   21014397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   21110381, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   21206413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   21302397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   21398397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   21494413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   21590397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   21686397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   21782413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   21878397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   21974397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   22070413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   22166397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   22262397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   22358381, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   22454413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   22550397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   22646397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   22742413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   22838397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   22934397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   23030413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   23126397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   23222397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   23318413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   23414397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   23510397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   23606381, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   23702413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   23798397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   23894397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   23990413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   24086397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   24182397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   24278413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   24374397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   24470397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   24566413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   24662397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   24758397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   24854381, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   24950413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   25046397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   25142397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   25238413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   25334397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   25430397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   25526413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   25622397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   25718397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   25814413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   25910397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   26006397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   26102381, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   26198413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   26294397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   26390397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   26486413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   26582397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   26678397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   26774413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   26870397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   26966397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   27062413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   27158397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   27254397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   27350381, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   27446413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   27542397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   27638397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   27734413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   27830397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   27926397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   28022413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   28118397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   28214397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   28310413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   28406397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   28502397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   28598381, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   28694413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   28790397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   28886397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   28982413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   29078397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   29174397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   29270413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   29366397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   29462397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   29558413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   29654397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   29750397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   29846381, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   29942413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   30038397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   30134397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   30230413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   30326397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   30422397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   30518413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   30614397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   30710397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   30806413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   30902397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   30998397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   31094381, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   31190413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   31286397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   31382397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   31478413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   31574397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   31670397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   31766413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   31862397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   31958397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   32054413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   32150397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   32246397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   32342381, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   32438413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   32534397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   32630397, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
   32726413, 0.000000E+00, -NAN, -NAN, -NAN, -NAN
