     348325, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.219760E-02

     495780, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 2.015975E-02

     643220, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 2.712641E-02

     790660, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 3.502729E-02

     938132, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 4.427241E-02

    1085588, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 5.510510E-02

    1233060, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 6.672923E-02

    1380500, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 7.818365E-02

    1527940, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 8.849884E-02

    1675412, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 9.744779E-02

    1822868, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.046352E-01

    1970308, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.099406E-01

    2117780, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.134847E-01

    2265236, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.155063E-01

    2412708, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.162125E-01

    2560148, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.158020E-01

    2707588, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.145174E-01

    2855060, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.123751E-01

    3002516, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.094613E-01

    3149988, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.058323E-01

    3297428, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.016511E-01

    3444868, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 9.675753E-02

    3592340, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 9.122342E-02

    3739796, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 8.512398E-02

    3887236, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 7.868917E-02

    4034708, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 7.171864E-02

    4182164, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 6.433576E-02

    4329636, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 5.665378E-02

    4477076, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 4.892889E-02

    4624516, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 4.092786E-02

    4771988, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 3.277824E-02

    4919444, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 2.458700E-02

    5066916, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 1.659117E-02

    5214356, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 8.545346E-03

    5361796, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, 5.630031E-04

    5509268, 0.000000E+00, 0.000000E+00, 0.000000E+00, 0.000000E+00, -7.064945E-03

